Moviename,Type,weight
色&middot;戒,,0.1841949823263029
艺术家,,0.1841949823263029
花好月圆,,0.1841949823263029
花样年华,,0.1841949823263029
花田囍事2010,,0.1841949823263029
花腰新娘,,0.1841949823263029
花花型警,,0.1841949823263029
苏武牧羊 豫剧,,0.1841949823263029
英雄,,0.1841949823263029
英雄本色,,0.1841949823263029
草原战士,,0.1841949823263029
荒村公寓,,0.1841949823263029
荒村客栈,,0.1841949823263029
荣誉至上,,0.1841949823263029
萨米大冒险,,0.1841949823263029
萨米大冒险2,,0.1841949823263029
葫芦兄弟,,0.1841949823263029
蓝莓之夜,,0.1841949823263029
藏地桃花,,0.1841949823263029
虎胆龙威4,,0.1841949823263029
虹飞千岛,,0.1841949823263029
蚀之春风桃李,,0.1841949823263029
蚀之江枫渔火,,0.1841949823263029
蚀之章台秋柳,,0.1841949823263029
蜘蛛侠2,,0.1841949823263029
蝙蝠侠大战超人：,,0.1841949823263029
蝴蝶梦,,0.1841949823263029
蝴蝶飞,,0.1841949823263029
蟹蟹侬,,0.1841949823263029
血红的蝴蝶,,0.1841949823263029
街头杀手,,0.1841949823263029
街头舞王,,0.1841949823263029
西洋镜,,0.1841949823263029
西游&middot;降魔篇,,0.1841949823263029
西游新传,,0.1841949823263029
警察追击,,0.1841949823263029
警至情归,,0.1841949823263029
让我们西米吧,,0.1841949823263029
证人,,0.1841949823263029
误入歧途,,0.1841949823263029
请将我遗忘,,0.1841949823263029
谍&middot;莲花,,0.1841949823263029
谍;莲花,,0.1841949823263029
豪门生死恋,,0.1841949823263029
赚够一千万,,0.1841949823263029
赞鸟历险记,,0.1841949823263029
赤壁(上),,0.1841949823263029
赤裸的微笑,,0.1841949823263029
赤道雪山下的国家坦葛,,0.1841949823263029
走出西柏坡,,0.1841949823263029
走向梦想的日子,,0.1841949823263029
走路上学,,0.1841949823263029
走进西藏,,0.1841949823263029
赵氏孤儿,,0.1841949823263029
赵氏孤儿（戏曲）,,0.1841949823263029
赵氏孤儿（秦腔）,,0.1841949823263029
超体,,0.1841949823263029
超导,,0.1841949823263029
超强台风,,0.1841949823263029
超级女特工,,0.1841949823263029
超能游戏者,,0.1841949823263029
超蛙战士之初露锋芒,,0.1841949823263029
越光宝盒,,0.1841949823263029
足球大侠,,0.1841949823263029
跑山,,0.1841949823263029
跑过罗湖桥,,0.1841949823263029
跟踪,,0.1841949823263029
路边草,,0.1841949823263029
轻羽飞扬,,0.1841949823263029
迁徙,,0.1841949823263029
过年回家,,0.1841949823263029
过界,,0.1841949823263029
迈阿密行动,,0.1841949823263029
近在咫尺的爱恋,,0.1841949823263029
这儿是香格里拉,,0.1841949823263029
这里的黎明静悄悄,,0.1841949823263029
这里，那里,,0.1841949823263029
连环局,,0.1841949823263029
迟到的恋曲,,0.1841949823263029
迫在眉睫,,0.1841949823263029
迷城,,0.1841949823263029
迷魂陷阱,,0.1841949823263029
追爱总动员,,0.1841949823263029
追踪长尾豹马修,,0.1841949823263029
逃亡战士,,0.1841949823263029
逆世界,,0.1841949823263029
逆袭的青春,,0.1841949823263029
通天塔,,0.1841949823263029
速度与激情,,0.1841949823263029
道口烧鸡铺,,0.1841949823263029
邓小平,,0.1841949823263029
那山那人那狗,,0.1841949823263029
那年我对你的承诺,,0.1841949823263029
那座山,,0.1841949823263029
邻家特工,,0.1841949823263029
里耶&middot;情简,,0.1841949823263029
里耶;情简,,0.1841949823263029
里耶情简,,0.1841949823263029
重返十八,,0.1841949823263029
野人传奇,,0.1841949823263029
野猪林,,0.1841949823263029
野蛮的温柔,,0.1841949823263029
野蛮秘笈,,0.1841949823263029
金画眉,,0.1841949823263029
金色记忆,,0.1841949823263029
金蝉脱壳,,0.1841949823263029
金钱帝国,,0.1841949823263029
鏖兵天府,,0.1841949823263029
钢铁侠,,0.1841949823263029
钢铁侠2,,0.1841949823263029
钢铁玫瑰,,0.1841949823263029
钱在路上跑,,0.1841949823263029
铁三角,,0.1841949823263029
铁人,,0.1841949823263029
铁血,,0.1841949823263029
铁血大动脉,,0.1841949823263029
铜牌小车手,,0.1841949823263029
铠甲勇士之帝皇侠,,0.1841949823263029
银杏之梦,,0.1841949823263029
银蛇谋杀案,,0.1841949823263029
锁麟囊（秦腔）,,0.1841949823263029
锦绣前程,,0.1841949823263029
锦衣卫,,0.1841949823263029
长大成人2013,,0.1841949823263029
长江7号爱地球,,0.1841949823263029
门,,0.1841949823263029
门徒,,0.1841949823263029
间谍,,0.1841949823263029
阳光灿烂的日子,,0.1841949823263029
阳光舞台,,0.1841949823263029
阿凡提和阿瓦提,,0.1841949823263029
阿凡达,,0.1841949823263029
阿童木,,0.1841949823263029
阿诗玛,,0.1841949823263029
隋朝来客,,0.1841949823263029
隐私保险箱,,0.1841949823263029
难忘的岁月,,0.1841949823263029
集结号,,0.1841949823263029
雏菊,,0.1841949823263029
雪落牤牛河,,0.1841949823263029
雷锋,,0.1841949823263029
雾宅,,0.1841949823263029
霍比特人2：史矛革之战,,0.1841949823263029
霸王别姬,,0.1841949823263029
霹雳贝贝,,0.1841949823263029
青山翠谷,,0.1841949823263029
青春,,0.1841949823263029
青春&middot;com,,0.1841949823263029
青春小说,,0.1841949823263029
青春指南,,0.1841949823263029
青春的应答,,0.1841949823263029
青春祭,,0.1841949823263029
青红,,0.1841949823263029
青藏线,,0.1841949823263029
青蛇,,0.1841949823263029
静静的嘛呢石,,0.1841949823263029
非常主播,,0.1841949823263029
非常夏日,,0.1841949823263029
非常完美,,0.1841949823263029
非诚勿扰,,0.1841949823263029
非诚勿扰2,,0.1841949823263029
韩城攻略,,0.1841949823263029
韶山少年,,0.1841949823263029
预见未来,,0.1841949823263029
风云决,,0.1841949823263029
风暴突击者,,0.1841949823263029
飓风营救,,0.1841949823263029
飓风营救2,,0.1841949823263029
飓风营救3,,0.1841949823263029
飞天鱼,,0.1841949823263029
飞跃彩虹,,0.1841949823263029
首席执行官,,0.1841949823263029
香草,,0.1841949823263029
香螺岛的故事,,0.1841949823263029
香魂女,,0.1841949823263029
马兰花,,0.1841949823263029
马可波罗回香都,,0.1841949823263029
马奈的新娘,,0.1841949823263029
马背上的法庭,,0.1841949823263029
驯龙骑士,,0.1841949823263029
驯龙高手,,0.1841949823263029
骆驼祥子,,0.1841949823263029
高考1977,,0.1841949823263029
魔幻厨房,,0.1841949823263029
魔比斯环,,0.1841949823263029
魔法总动员,,0.1841949823263029
魔都爱之十二星座,,0.1841949823263029
魔鬼天使,,0.1841949823263029
魔鬼特遣队,,0.1841949823263029
鱼儿离不开水,,0.1841949823263029
鱼龙勇士,,0.1841949823263029
鲁迅,,0.1841949823263029
鹭语,,0.1841949823263029
鹰笛&middot;雪莲,,0.1841949823263029
鹰笛;雪莲,,0.1841949823263029
鹰笛雪莲,,0.1841949823263029
麦兜&middot;我和我妈妈,,0.1841949823263029
麦兜;我和我妈妈,,0.1841949823263029
麦兜响当当,,0.1841949823263029
麦特巴卜和大嘴,,0.1841949823263029
麦田,,0.1841949823263029
麻将棒棒手,,0.1841949823263029
黄海怀,,0.1841949823263029
黄石的孩子,,0.1841949823263029
黄色潜水艇,,0.1841949823263029
黄连有点甜,,0.1841949823263029
黎明行动,,0.1841949823263029
黑匣子,,0.1841949823263029
黑处有什么,,0.1841949823263029
黑太阳731,,0.1841949823263029
黑炮事件,,0.1841949823263029
黑猫警长,,0.1841949823263029
黑皮书,,0.1841949823263029
黑金,,0.1841949823263029
黑金风暴,,0.1841949823263029
黑骏马,,0.1841949823263029
龙凤呈祥（京剧）,,0.1841949823263029
龙凤店,,0.1841949823263029
龙在哪里？,,0.1841949823263029
龙旋风,,0.1841949823263029
龙舞金瓶,,0.1841949823263029
龙虎门,,0.1841949823263029
龙须沟,,0.1841949823263029
,2936771.1199999964,0.1841949823263029
侦探,8161.1,0.0005118661308080395
惊秫,77472.09999999998,0.004859068516814339
科教片,0.0,0.0
犯罪,905374.6999999998,0.05678531627115087
戏曲,505.7,3.1717624137631634e-05
励志,130330.0,0.008174328562107041
现实,400.2,2.510063907431319e-05
幻想,413.6,2.5941090257710984e-05
[],1200.9,7.532073329420967e-05
动作,6763539.27,0.4242107898081302
歌舞,72714.0,0.0045606393544468
公路,343016.10000000003,0.02151405128130565
黑帮,3639.3,0.00022825776057758122
家庭,434688.8,0.02726378480371392
魔幻,615309.0,0.03859232665711288
剧情,793965.2499999998,0.049797689099942116
功夫,30314.5,0.0019013326417248056
校园,27539.35,0.001727274574440747
黑色幽默,16.3,1.0223398723420916e-06
﻿爱情,56.0,3.512333303751971e-06
友情,63143.7,0.003960387864859345
纪实,107293.7,0.0067294863534423715
心理,57869.3,0.003629576243835963
亲情,292085.2,0.018319653133804556
主旋律,4613.01,0.0002893290830989443
都市,18660.4,0.0011703847210952371
革命,0.1,6.272023756699948e-09
浪漫,6224.9,0.000390427206830815
运动,36837.5,0.002310456751374343
真人秀,82232.0,0.005157610575609501
灵异,3733.8999999999996,0.0002341910950514193
战争,534924.9099999999,0.03355061743570581
职场,8100.6,0.000508071556435236
农村,1487.4,9.329008135715503e-05
黑色,83.0,5.205779718060956e-06
青春,832830.4599999997,0.05223532430423344
警匪,384897.91000000003,0.024140888354241587
记录,629.5000000000001,3.9482389548426176e-05
音乐,9135.490000000002,0.0005729801030909482
传记,185206.8,0.011616214495023758
历史,126703.31,0.00794686170372518
反腐,9532.7,0.0005978932086549359
儿童,69123.2,0.004335423525391218
悬疑,1196789.1100000006,0.07506289729679791
抢险,958.9,6.01424358029958e-05
灾难,275644.24,0.01728847221677502
爱情,3162264.2600000002,0.19833796563683181
武侠,137848.34,0.008645880633016516
纪录片,39020.07000000001,0.0024473480602809497
怀旧,354337.39999999997,0.022224125906872918
冒险,4716179.520000001,0.29579989990301764
奇幻,890376.13,0.05584460239758561
科幻,2635314.730000001,0.16528756592941313
文艺,74165.0,0.0046516464191565165
古装,380127.43999999994,0.023841683342535336
动物,71.8,4.503313057310562e-06
惊悚,1770134.880000001,0.11102328019923217
恐怖,49217.76,0.0030869495997155644
枪战,473.3,2.9685488440460852e-05
喜剧,4098325.2700000023,0.2570479345612374
动画,1395287.51,0.08751276410146716
同性,1147.9,7.19965607031587e-05
贺岁,90913.1,0.00570209122995238
西部,35893.3,0.0022512363030635827
