北京格里芬影视文化传媒有限公司,28.8;,1
日本东京剧场株式会社,471.7;,1
Walt Disney Studios Motion Pictures ,62514.85;,1
稻草家族（北京）影业投资有限公司,1262.75;,1
北京湍泷天吼文化传媒有限公司,2.2;,1
麒丰（上海）影视制作有限公司,192.0;,1
北京合拍欣喜影视文化传媒有限公司,0.0;,1
北京科影国际影视策划有限公司,245.8;,1
索宝（北京）国际影业投资有限公司,259.3;,1
上海鑫岳文化传播有限公司,296.45;,1
广州南越影视制作有限公司,0.0;,1
广东省电影发行公司,4403.27;,1
北京星月旭海文化传播有限公司,500.0;,1
北京百度糯米信息技术有限公司,1873.9;,1
深圳市奥琪文体策划有限公司北京分公司,29.7;,1
北京时代黎明文化传媒有限公司,316.0;,1
雪之梦（北京）影业有限公司,151.8;,1
北京太合环球影业投资有限公司,415.5;,1
天山电影制片厂,10.6;,1
剧麦（天津）电影策划有限公司,125.7;,1
Pony Canyon ,3538.6;,1
北京中穆兄弟新浪潮文化发展有限公司,0.9;,1
FS Film Oy ,13981.16;,1
中影集团数字电影院线有限公司,16.88;,1
北京衡源路德影视文化传媒中心,1988.8;,1
IndustryWorks Pictures ,385.7;,1
青岛凤凰世纪传媒有限公司,105.4;,1
四川飞马西南影视艺术发展中心,0.5;,1
深圳大盛国际传媒有限公司,622.13;,1
Myndform ,3351.85;,1
紫岚德纳影视文化传媒（北京）有限公司,37.8;,1
北京豪杰时代文化传播有限公司,1.1;,1
世纪环球电影院线发展有限公司,1575.1;1584.9;,2
北京银翼文化传媒有限公司,156.7;,1
杭州辉煌文化传播有限公司,2.7;,1
河南视界文化传媒有限公司,46.6;,1
三月谷雨（北京）文化传媒有限公司,45.5;,1
四川通达艺鑫影视文化传播有限公司,33.8;,1
北京维森纳瑞影视文化有限公司,51.1;,1
天雄圣视（北京）文化传媒有限公司,4.9;,1
艺东方影视创意工场,33.2;,1
Océan Films ,699.6;,1
基美影业,783.9;,1
北京派格太合泛在文化传媒有限公司,2674.9;,1
北京万龙飞腾影视文化传媒有限公司,29.6;,1
大衍文化传媒（北京）有限公司,96.8;,1
Universal Home Entertainment ,224.87;,1
北京九州同映数字电影院线有限公司,81.7;,1
北京星美影视发行有限公司,2077.8;,1
北京华映星球国际文化发展有限公司,1046.6;,1
广州金逸影视传媒股份有限公司,1172.6;,1
